,date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
25618,2020-03-12,中国,CN,浙江省,330000,丽水市,331100,25,0,17,0
25619,2020-03-12,中国,CN,安徽省,340000,,,990,0,984,6
25620,2020-03-12,中国,CN,安徽省,340000,合肥市,340100,174,0,173,1
25621,2020-03-12,中国,CN,安徽省,340000,芜湖市,340200,34,0,34,0
25622,2020-03-12,中国,CN,安徽省,340000,蚌埠市,340300,160,0,155,5
25623,2020-03-12,中国,CN,安徽省,340000,淮南市,340400,27,0,27,0
25624,2020-03-12,中国,CN,安徽省,340000,马鞍山市,340500,38,0,38,0
25625,2020-03-12,中国,CN,安徽省,340000,淮北市,340600,27,0,27,0
25626,2020-03-12,中国,CN,安徽省,340000,铜陵市,340700,29,0,29,0
25627,2020-03-12,中国,CN,安徽省,340000,安庆市,340800,83,0,83,0
25628,2020-03-12,中国,CN,安徽省,340000,黄山市,341000,9,0,9,0
25629,2020-03-12,中国,CN,安徽省,340000,滁州市,341100,13,0,13,0
25630,2020-03-12,中国,CN,安徽省,340000,阜阳市,341200,155,0,155,0
25631,2020-03-12,中国,CN,安徽省,340000,宿州市,341300,41,0,41,0
25632,2020-03-12,中国,CN,安徽省,340000,六安市,341500,69,0,69,0
25633,2020-03-12,中国,CN,安徽省,340000,亳州市,341600,108,0,108,0
25634,2020-03-12,中国,CN,安徽省,340000,池州市,341700,17,0,17,0
25635,2020-03-12,中国,CN,安徽省,340000,宣城市,341800,6,0,6,0
25636,2020-03-12,中国,CN,福建省,350000,,,296,0,295,1
25637,2020-03-12,中国,CN,福建省,350000,福州市,350100,72,0,71,1
25638,2020-03-12,中国,CN,福建省,350000,厦门市,350200,35,0,35,0
25639,2020-03-12,中国,CN,福建省,350000,莆田市,350300,56,0,56,0
25640,2020-03-12,中国,CN,福建省,350000,三明市,350400,14,0,14,0
25641,2020-03-12,中国,CN,福建省,350000,泉州市,350500,47,0,47,0
25642,2020-03-12,中国,CN,福建省,350000,漳州市,350600,20,0,20,0
25643,2020-03-12,中国,CN,福建省,350000,南平市,350700,20,0,20,0
25644,2020-03-12,中国,CN,福建省,350000,龙岩市,350800,6,0,6,0
25645,2020-03-12,中国,CN,福建省,350000,宁德市,350900,26,0,26,0
25646,2020-03-12,中国,CN,江西省,360000,,,935,0,934,1
25647,2020-03-12,中国,CN,江西省,360000,赣江新区,3600db,1,0,1,0
25648,2020-03-12,中国,CN,江西省,360000,南昌市,360100,230,0,230,0
25649,2020-03-12,中国,CN,江西省,360000,景德镇市,360200,6,0,6,0
25650,2020-03-12,中国,CN,江西省,360000,萍乡市,360300,33,0,33,0
25651,2020-03-12,中国,CN,江西省,360000,九江市,360400,118,0,118,0
25652,2020-03-12,中国,CN,江西省,360000,新余市,360500,130,0,130,0
25653,2020-03-12,中国,CN,江西省,360000,鹰潭市,360600,18,0,18,0
25654,2020-03-12,中国,CN,江西省,360000,赣州市,360700,76,0,75,1
25655,2020-03-12,中国,CN,江西省,360000,吉安市,360800,22,0,22,0
25656,2020-03-12,中国,CN,江西省,360000,宜春市,360900,106,0,106,0
25657,2020-03-12,中国,CN,江西省,360000,抚州市,361000,72,0,72,0
25658,2020-03-12,中国,CN,江西省,360000,上饶市,361100,123,0,123,0
25659,2020-03-12,中国,CN,山东省,370000,,,760,0,739,7
25660,2020-03-12,中国,CN,山东省,370000,境外输入,3700y0,1,0,0,0
25661,2020-03-12,中国,CN,山东省,370000,济南市,370100,47,0,46,0
25662,2020-03-12,中国,CN,山东省,370000,青岛市,370200,61,0,59,1
25663,2020-03-12,中国,CN,山东省,370000,淄博市,370300,30,0,28,1
25664,2020-03-12,中国,CN,山东省,370000,枣庄市,370400,24,0,24,0
25665,2020-03-12,中国,CN,山东省,370000,东营市,370500,0,0,0,0
25666,2020-03-12,中国,CN,山东省,370000,烟台市,370600,47,0,47,0
25667,2020-03-12,中国,CN,山东省,370000,潍坊市,370700,44,0,44,0
25668,2020-03-12,中国,CN,山东省,370000,济宁市,370800,260,0,248,0
25669,2020-03-12,中国,CN,山东省,370000,泰安市,370900,35,0,33,2
25670,2020-03-12,中国,CN,山东省,370000,威海市,371000,38,0,37,0
25671,2020-03-12,中国,CN,山东省,370000,日照市,371100,16,0,16,0
25672,2020-03-12,中国,CN,山东省,370000,临沂市,371300,49,0,48,0
25673,2020-03-12,中国,CN,山东省,370000,德州市,371400,37,0,33,2
25674,2020-03-12,中国,CN,山东省,370000,聊城市,371500,38,0,38,0
25675,2020-03-12,中国,CN,山东省,370000,滨州市,371600,15,0,15,0
25676,2020-03-12,中国,CN,山东省,370000,菏泽市,371700,18,0,18,0
25677,2020-03-12,中国,CN,河南省,410000,,,1273,0,1249,22
25678,2020-03-12,中国,CN,河南省,410000,境外输入,4100y0,1,0,0,0
25679,2020-03-12,中国,CN,河南省,410000,郑州市,410100,157,0,152,5
25680,2020-03-12,中国,CN,河南省,410000,开封市,410200,26,0,26,0
25681,2020-03-12,中国,CN,河南省,410000,洛阳市,410300,31,0,30,1
25682,2020-03-12,中国,CN,河南省,410000,平顶山市,410400,58,0,57,1
25683,2020-03-12,中国,CN,河南省,410000,安阳市,410500,53,0,53,0
25684,2020-03-12,中国,CN,河南省,410000,鹤壁市,410600,19,0,19,0
25685,2020-03-12,中国,CN,河南省,410000,新乡市,410700,57,0,54,3
25686,2020-03-12,中国,CN,河南省,410000,焦作市,410800,32,0,31,1
25687,2020-03-12,中国,CN,河南省,410000,濮阳市,410900,17,0,17,0
25688,2020-03-12,中国,CN,河南省,410000,许昌市,411000,39,0,38,1
25689,2020-03-12,中国,CN,河南省,410000,漯河市,411100,35,0,35,0
25690,2020-03-12,中国,CN,河南省,410000,三门峡市,411200,7,0,6,1
25691,2020-03-12,中国,CN,河南省,410000,南阳市,411300,156,0,153,3
25692,2020-03-12,中国,CN,河南省,410000,商丘市,411400,91,0,88,3
25693,2020-03-12,中国,CN,河南省,410000,信阳市,411500,274,0,271,2
25694,2020-03-12,中国,CN,河南省,410000,周口市,411600,76,0,75,1
25695,2020-03-12,中国,CN,河南省,410000,驻马店市,411700,139,0,139,0
25696,2020-03-12,中国,CN,河南省,410000,济源市,419001,5,0,5,0
25697,2020-03-12,中国,CN,湖北省,420000,,,67786,0,51553,3062
25698,2020-03-12,中国,CN,湖北省,420000,监狱系统,4200y0,0,0,0,0
25699,2020-03-12,中国,CN,湖北省,420000,武汉市,420100,49986,0,34094,2430
25700,2020-03-12,中国,CN,湖北省,420000,黄石市,420200,1015,0,921,38
25701,2020-03-12,中国,CN,湖北省,420000,十堰市,420300,672,0,614,8
25702,2020-03-12,中国,CN,湖北省,420000,宜昌市,420500,931,0,834,36
25703,2020-03-12,中国,CN,湖北省,420000,襄阳市,420600,1175,0,1105,38
25704,2020-03-12,中国,CN,湖北省,420000,鄂州市,420700,1394,0,1176,55
25705,2020-03-12,中国,CN,湖北省,420000,荆门市,420800,928,0,834,39
25706,2020-03-12,中国,CN,湖北省,420000,孝感市,420900,3518,0,3179,126
25707,2020-03-12,中国,CN,湖北省,420000,荆州市,421000,1580,0,1452,49
25708,2020-03-12,中国,CN,湖北省,420000,黄冈市,421100,2907,0,2708,125
25709,2020-03-12,中国,CN,湖北省,420000,咸宁市,421200,836,0,812,14
25710,2020-03-12,中国,CN,湖北省,420000,随州市,421300,1307,0,1167,45
25711,2020-03-12,中国,CN,湖北省,420000,恩施土家族苗族自治州,422800,252,0,235,7
25712,2020-03-12,中国,CN,湖北省,420000,仙桃市,429004,575,0,520,22
25713,2020-03-12,中国,CN,湖北省,420000,潜江市,429005,198,0,180,9
25714,2020-03-12,中国,CN,湖北省,420000,天门市,429006,496,0,474,15
25715,2020-03-12,中国,CN,湖北省,420000,神农架林区,429021,11,0,11,0
25716,2020-03-12,中国,CN,湖南省,430000,,,1018,0,1004,4
25717,2020-03-12,中国,CN,湖南省,430000,长沙市,430100,242,0,232,2
25718,2020-03-12,中国,CN,湖南省,430000,株洲市,430200,80,0,78,0
25719,2020-03-12,中国,CN,湖南省,430000,湘潭市,430300,36,0,36,0
25720,2020-03-12,中国,CN,湖南省,430000,衡阳市,430400,48,0,48,0
25721,2020-03-12,中国,CN,湖南省,430000,邵阳市,430500,102,0,100,1
25722,2020-03-12,中国,CN,湖南省,430000,岳阳市,430600,156,0,153,1
25723,2020-03-12,中国,CN,湖南省,430000,常德市,430700,82,0,82,0
25724,2020-03-12,中国,CN,湖南省,430000,张家界市,430800,5,0,5,0
25725,2020-03-12,中国,CN,湖南省,430000,益阳市,430900,60,0,60,0
25726,2020-03-12,中国,CN,湖南省,430000,郴州市,431000,39,0,39,0
25727,2020-03-12,中国,CN,湖南省,430000,永州市,431100,44,0,44,0
25728,2020-03-12,中国,CN,湖南省,430000,怀化市,431200,40,0,40,0
25729,2020-03-12,中国,CN,湖南省,430000,娄底市,431300,76,0,74,0
25730,2020-03-12,中国,CN,湖南省,430000,湘西土家族苗族自治州,433100,8,0,8,0
25731,2020-03-12,中国,CN,广东省,440000,,,1356,0,1296,8
25732,2020-03-12,中国,CN,广东省,440000,未公布来源,4400xx,0,0,6,0
25733,2020-03-12,中国,CN,广东省,440000,广州市,440100,347,0,326,1
25734,2020-03-12,中国,CN,广东省,440000,韶关市,440200,10,0,9,1
25735,2020-03-12,中国,CN,广东省,440000,深圳市,440300,420,0,392,3
25736,2020-03-12,中国,CN,广东省,440000,珠海市,440400,98,0,97,1
25737,2020-03-12,中国,CN,广东省,440000,汕头市,440500,25,0,24,0
25738,2020-03-12,中国,CN,广东省,440000,佛山市,440600,84,0,78,0
25739,2020-03-12,中国,CN,广东省,440000,江门市,440700,23,0,23,0
25740,2020-03-12,中国,CN,广东省,440000,湛江市,440800,22,0,22,0
25741,2020-03-12,中国,CN,广东省,440000,茂名市,440900,14,0,14,0
25742,2020-03-12,中国,CN,广东省,440000,肇庆市,441200,19,0,18,1
25743,2020-03-12,中国,CN,广东省,440000,惠州市,441300,62,0,62,0
25744,2020-03-12,中国,CN,广东省,440000,梅州市,441400,16,0,16,0
25745,2020-03-12,中国,CN,广东省,440000,汕尾市,441500,5,0,5,0
25746,2020-03-12,中国,CN,广东省,440000,河源市,441600,4,0,4,0
25747,2020-03-12,中国,CN,广东省,440000,阳江市,441700,14,0,14,0
25748,2020-03-12,中国,CN,广东省,440000,清远市,441800,12,0,12,0
25749,2020-03-12,中国,CN,广东省,440000,东莞市,441900,100,0,96,1
25750,2020-03-12,中国,CN,广东省,440000,中山市,442000,68,0,64,0
25751,2020-03-12,中国,CN,广东省,440000,潮州市,445100,5,0,5,0
25752,2020-03-12,中国,CN,广东省,440000,揭阳市,445200,8,0,8,0
25753,2020-03-12,中国,CN,广东省,440000,云浮市,445300,0,0,0,0
25754,2020-03-12,中国,CN,广西壮族自治区,450000,,,252,0,243,2
25755,2020-03-12,中国,CN,广西壮族自治区,450000,未公布来源,4500xx,0,0,3,0
25756,2020-03-12,中国,CN,广西壮族自治区,450000,南宁市,450100,55,0,54,0
25757,2020-03-12,中国,CN,广西壮族自治区,450000,柳州市,450200,24,0,23,0
25758,2020-03-12,中国,CN,广西壮族自治区,450000,桂林市,450300,32,0,32,0
25759,2020-03-12,中国,CN,广西壮族自治区,450000,梧州市,450400,5,0,5,0
25760,2020-03-12,中国,CN,广西壮族自治区,450000,北海市,450500,44,0,41,1
25761,2020-03-12,中国,CN,广西壮族自治区,450000,防城港市,450600,19,0,16,0
25762,2020-03-12,中国,CN,广西壮族自治区,450000,钦州市,450700,8,0,8,0
25763,2020-03-12,中国,CN,广西壮族自治区,450000,贵港市,450800,8,0,8,0
25764,2020-03-12,中国,CN,广西壮族自治区,450000,玉林市,450900,11,0,11,0
25765,2020-03-12,中国,CN,广西壮族自治区,450000,百色市,451000,3,0,3,0
25766,2020-03-12,中国,CN,广西壮族自治区,450000,贺州市,451100,4,0,4,0
25767,2020-03-12,中国,CN,广西壮族自治区,450000,河池市,451200,28,0,26,1
25768,2020-03-12,中国,CN,广西壮族自治区,450000,来宾市,451300,11,0,10,0
25769,2020-03-12,中国,CN,广西壮族自治区,450000,崇左市,451400,0,0,0,0
25770,2020-03-12,中国,CN,海南省,460000,,,168,0,160,6
25771,2020-03-12,中国,CN,海南省,460000,海口市,460100,39,0,38,0
25772,2020-03-12,中国,CN,海南省,460000,三亚市,460200,54,0,53,1
25773,2020-03-12,中国,CN,海南省,460000,三沙市,460300,0,0,0,0
25774,2020-03-12,中国,CN,海南省,460000,儋州市,460400,15,0,13,1
25775,2020-03-12,中国,CN,海南省,460000,五指山市,469001,0,0,0,0
25776,2020-03-12,中国,CN,海南省,460000,琼海市,469002,6,0,5,1
25777,2020-03-12,中国,CN,海南省,460000,文昌市,469005,3,0,3,0
25778,2020-03-12,中国,CN,海南省,460000,万宁市,469006,13,0,13,0
25779,2020-03-12,中国,CN,海南省,460000,东方市,469007,3,0,2,1
25780,2020-03-12,中国,CN,海南省,460000,定安县,469021,3,0,2,1
25781,2020-03-12,中国,CN,海南省,460000,屯昌县,469022,0,0,0,0
25782,2020-03-12,中国,CN,海南省,460000,澄迈县,469023,9,0,8,1
25783,2020-03-12,中国,CN,海南省,460000,临高县,469024,6,0,6,0
25784,2020-03-12,中国,CN,海南省,460000,白沙黎族自治县,469025,0,0,0,0
25785,2020-03-12,中国,CN,海南省,460000,昌江黎族自治县,469026,7,0,7,0
25786,2020-03-12,中国,CN,海南省,460000,乐东黎族自治县,469027,2,0,2,0
25787,2020-03-12,中国,CN,海南省,460000,陵水黎族自治县,469028,4,0,4,0
25788,2020-03-12,中国,CN,海南省,460000,保亭黎族苗族自治县,469029,3,0,3,0
25789,2020-03-12,中国,CN,海南省,460000,琼中黎族苗族自治县,469030,1,0,1,0
25790,2020-03-12,中国,CN,重庆市,500000,,,576,0,564,6
25791,2020-03-12,中国,CN,重庆市,500000,高新区,400039,4,0,4,0
25792,2020-03-12,中国,CN,重庆市,500000,两江新区,401147,17,0,17,0
25793,2020-03-12,中国,CN,重庆市,500000,万州区,500101,118,0,114,4
25794,2020-03-12,中国,CN,重庆市,500000,涪陵区,500102,5,0,5,0
25795,2020-03-12,中国,CN,重庆市,500000,渝中区,500103,20,0,20,0
25796,2020-03-12,中国,CN,重庆市,500000,大渡口区,500104,7,0,7,0
25797,2020-03-12,中国,CN,重庆市,500000,江北区,500105,28,0,27,0
25798,2020-03-12,中国,CN,重庆市,500000,沙坪坝区,500106,9,0,8,0
25799,2020-03-12,中国,CN,重庆市,500000,九龙坡区,500107,21,0,18,1
25800,2020-03-12,中国,CN,重庆市,500000,南岸区,500108,15,0,14,0
25801,2020-03-12,中国,CN,重庆市,500000,北碚区,500109,0,0,0,0
25802,2020-03-12,中国,CN,重庆市,500000,綦江区,500110,23,0,21,0
25803,2020-03-12,中国,CN,重庆市,500000,大足区,500111,14,0,13,0
25804,2020-03-12,中国,CN,重庆市,500000,渝北区,500112,17,0,17,0
25805,2020-03-12,中国,CN,重庆市,500000,巴南区,500113,6,0,6,0
25806,2020-03-12,中国,CN,重庆市,500000,黔江区,500114,2,0,2,0
25807,2020-03-12,中国,CN,重庆市,500000,长寿区,500115,22,0,19,0
25808,2020-03-12,中国,CN,重庆市,500000,江津区,500116,4,0,4,0
25809,2020-03-12,中国,CN,重庆市,500000,合川区,500117,23,0,23,0
25810,2020-03-12,中国,CN,重庆市,500000,永川区,500118,5,0,5,0
25811,2020-03-12,中国,CN,重庆市,500000,南川区,500119,0,0,0,0
25812,2020-03-12,中国,CN,重庆市,500000,璧山区,500120,9,0,9,0
25813,2020-03-12,中国,CN,重庆市,500000,铜梁区,500151,10,0,9,0
25814,2020-03-12,中国,CN,重庆市,500000,潼南区,500152,18,0,17,0
25815,2020-03-12,中国,CN,重庆市,500000,荣昌区,500153,9,0,8,0
25816,2020-03-12,中国,CN,重庆市,500000,开州区,500154,21,0,20,1
25817,2020-03-12,中国,CN,重庆市,500000,梁平区,500155,4,0,4,0
25818,2020-03-12,中国,CN,重庆市,500000,武隆区,500156,1,0,1,0
25819,2020-03-12,中国,CN,重庆市,500000,城口县,500229,2,0,2,0
25820,2020-03-12,中国,CN,重庆市,500000,丰都县,500230,10,0,8,0
25821,2020-03-12,中国,CN,重庆市,500000,垫江县,500231,20,0,20,0
25822,2020-03-12,中国,CN,重庆市,500000,忠县,500233,21,0,21,0
25823,2020-03-12,中国,CN,重庆市,500000,云阳县,500235,25,0,25,0
25824,2020-03-12,中国,CN,重庆市,500000,奉节县,500236,22,0,22,0
25825,2020-03-12,中国,CN,重庆市,500000,巫山县,500237,10,0,10,0
25826,2020-03-12,中国,CN,重庆市,500000,巫溪县,500238,14,0,14,0
25827,2020-03-12,中国,CN,重庆市,500000,石柱土家族自治县,500240,15,0,15,0
25828,2020-03-12,中国,CN,重庆市,500000,秀山土家族苗族自治县,500241,1,0,1,0
25829,2020-03-12,中国,CN,重庆市,500000,酉阳土家族苗族自治县,500242,1,0,1,0
25830,2020-03-12,中国,CN,重庆市,500000,彭水苗族土家族自治县,500243,2,0,2,0
25831,2020-03-12,中国,CN,重庆市,500000,万盛经开区,5002f0,1,0,1,0
25832,2020-03-12,中国,CN,四川省,510000,,,539,0,500,3
25833,2020-03-12,中国,CN,四川省,510000,成都市,510100,144,0,113,3
25834,2020-03-12,中国,CN,四川省,510000,自贡市,510300,9,0,9,0
25835,2020-03-12,中国,CN,四川省,510000,攀枝花市,510400,16,0,16,0
25836,2020-03-12,中国,CN,四川省,510000,泸州市,510500,24,0,24,0
25837,2020-03-12,中国,CN,四川省,510000,德阳市,510600,18,0,18,0
25838,2020-03-12,中国,CN,四川省,510000,绵阳市,510700,22,0,20,0
25839,2020-03-12,中国,CN,四川省,510000,广元市,510800,6,0,6,0
25840,2020-03-12,中国,CN,四川省,510000,遂宁市,510900,17,0,17,0
25841,2020-03-12,中国,CN,四川省,510000,内江市,511000,22,0,22,0
25842,2020-03-12,中国,CN,四川省,510000,乐山市,511100,3,0,3,0
25843,2020-03-12,中国,CN,四川省,510000,南充市,511300,39,0,39,0
25844,2020-03-12,中国,CN,四川省,510000,眉山市,511400,8,0,7,0
25845,2020-03-12,中国,CN,四川省,510000,宜宾市,511500,12,0,12,0
25846,2020-03-12,中国,CN,四川省,510000,广安市,511600,30,0,28,0
25847,2020-03-12,中国,CN,四川省,510000,达州市,511700,42,0,41,0
25848,2020-03-12,中国,CN,四川省,510000,雅安市,511800,7,0,7,0
25849,2020-03-12,中国,CN,四川省,510000,巴中市,511900,24,0,21,0
25850,2020-03-12,中国,CN,四川省,510000,资阳市,512000,4,0,4,0
25851,2020-03-12,中国,CN,四川省,510000,阿坝藏族羌族自治州,513200,1,0,1,0
25852,2020-03-12,中国,CN,四川省,510000,甘孜藏族自治州,513300,78,0,74,0
25853,2020-03-12,中国,CN,四川省,510000,凉山彝族自治州,513400,13,0,13,0
25854,2020-03-12,中国,CN,贵州省,520000,,,146,0,140,2
25855,2020-03-12,中国,CN,贵州省,520000,贵阳市,520100,36,0,32,1
25856,2020-03-12,中国,CN,贵州省,520000,六盘水市,520200,10,0,8,1
25857,2020-03-12,中国,CN,贵州省,520000,遵义市,520300,32,0,31,0
25858,2020-03-12,中国,CN,贵州省,520000,安顺市,520400,4,0,4,0
25859,2020-03-12,中国,CN,贵州省,520000,毕节市,520500,23,0,21,0
25860,2020-03-12,中国,CN,贵州省,520000,铜仁市,520600,10,0,10,0
25861,2020-03-12,中国,CN,贵州省,520000,黔西南布依族苗族自治州,522300,4,0,4,0
25862,2020-03-12,中国,CN,贵州省,520000,黔东南苗族侗族自治州,522600,10,0,10,0
25863,2020-03-12,中国,CN,贵州省,520000,黔南布依族苗族自治州,522700,17,0,17,0
25864,2020-03-12,中国,CN,云南省,530000,,,174,0,170,2
25865,2020-03-12,中国,CN,云南省,530000,昆明市,530100,53,0,53,0
25866,2020-03-12,中国,CN,云南省,530000,曲靖市,530300,13,0,12,0
25867,2020-03-12,中国,CN,云南省,530000,玉溪市,530400,14,0,13,1
25868,2020-03-12,中国,CN,云南省,530000,保山市,530500,9,0,9,0
25869,2020-03-12,中国,CN,云南省,530000,昭通市,530600,25,0,25,0
25870,2020-03-12,中国,CN,云南省,530000,丽江市,530700,7,0,7,0
25871,2020-03-12,中国,CN,云南省,530000,普洱市,530800,4,0,4,0
25872,2020-03-12,中国,CN,云南省,530000,临沧市,530900,1,0,1,0
25873,2020-03-12,中国,CN,云南省,530000,楚雄彝族自治州,532300,4,0,4,0
25874,2020-03-12,中国,CN,云南省,530000,红河哈尼族彝族自治州,532500,9,0,9,0
25875,2020-03-12,中国,CN,云南省,530000,文山壮族苗族自治州,532600,2,0,2,0
25876,2020-03-12,中国,CN,云南省,530000,西双版纳傣族自治州,532800,15,0,14,1
25877,2020-03-12,中国,CN,云南省,530000,大理白族自治州,532900,13,0,13,0
25878,2020-03-12,中国,CN,云南省,530000,德宏傣族景颇族自治州,533100,5,0,4,0
25879,2020-03-12,中国,CN,云南省,530000,怒江傈僳族自治州,533300,0,0,0,0
25880,2020-03-12,中国,CN,云南省,530000,迪庆藏族自治州,533400,0,0,0,0
25881,2020-03-12,中国,CN,西藏自治区,540000,,,1,0,1,0
25882,2020-03-12,中国,CN,西藏自治区,540000,拉萨市,540100,1,0,1,0
25883,2020-03-12,中国,CN,西藏自治区,540000,日喀则市,540200,0,0,0,0
25884,2020-03-12,中国,CN,西藏自治区,540000,昌都市,540300,0,0,0,0
25885,2020-03-12,中国,CN,西藏自治区,540000,林芝市,540400,0,0,0,0
25886,2020-03-12,中国,CN,西藏自治区,540000,山南市,540500,0,0,0,0
25887,2020-03-12,中国,CN,西藏自治区,540000,那曲,542400,0,0,0,0
25888,2020-03-12,中国,CN,西藏自治区,540000,阿里地区,542500,0,0,0,0
25889,2020-03-12,中国,CN,陕西省,610000,,,245,0,232,2
25890,2020-03-12,中国,CN,陕西省,610000,西安市,610100,120,0,110,2
25891,2020-03-12,中国,CN,陕西省,610000,铜川市,610200,8,0,8,0
25892,2020-03-12,中国,CN,陕西省,610000,宝鸡市,610300,13,0,13,0
25893,2020-03-12,中国,CN,陕西省,610000,咸阳市,610400,17,0,16,0
25894,2020-03-12,中国,CN,陕西省,610000,渭南市,610500,15,0,14,0
25895,2020-03-12,中国,CN,陕西省,610000,延安市,610600,8,0,8,0
25896,2020-03-12,中国,CN,陕西省,610000,汉中市,610700,26,0,25,0
25897,2020-03-12,中国,CN,陕西省,610000,榆林市,610800,3,0,3,0
25898,2020-03-12,中国,CN,陕西省,610000,安康市,610900,26,0,26,0
25899,2020-03-12,中国,CN,陕西省,610000,杨凌示范区,610d12,1,0,1,0
25900,2020-03-12,中国,CN,陕西省,610000,商洛市,611000,7,0,7,0
25901,2020-03-12,中国,CN,陕西省,610000,韩城,715400,1,0,1,0
25902,2020-03-12,中国,CN,甘肃省,620000,,,127,0,88,2
25903,2020-03-12,中国,CN,甘肃省,620000,境外输入,6200y0,36,0,0,0
25904,2020-03-12,中国,CN,甘肃省,620000,兰州市,620100,36,0,34,2
25905,2020-03-12,中国,CN,甘肃省,620000,嘉峪关市,620200,0,0,0,0
25906,2020-03-12,中国,CN,甘肃省,620000,金昌市,620300,1,0,1,0
25907,2020-03-12,中国,CN,甘肃省,620000,白银市,620400,4,0,4,0
25908,2020-03-12,中国,CN,甘肃省,620000,天水市,620500,12,0,12,0
25909,2020-03-12,中国,CN,甘肃省,620000,武威市,620600,0,0,0,0
25910,2020-03-12,中国,CN,甘肃省,620000,张掖市,620700,2,0,2,0
25911,2020-03-12,中国,CN,甘肃省,620000,平凉市,620800,9,0,9,0
25912,2020-03-12,中国,CN,甘肃省,620000,酒泉市,620900,0,0,0,0
25913,2020-03-12,中国,CN,甘肃省,620000,庆阳市,621000,3,0,3,0
25914,2020-03-12,中国,CN,甘肃省,620000,定西市,621100,9,0,8,0
25915,2020-03-12,中国,CN,甘肃省,620000,陇南市,621200,4,0,4,0
25916,2020-03-12,中国,CN,甘肃省,620000,临夏回族自治州,622900,3,0,3,0
25917,2020-03-12,中国,CN,甘肃省,620000,甘南藏族自治州,623000,8,0,8,0
25918,2020-03-12,中国,CN,青海省,630000,,,18,0,18,0
25919,2020-03-12,中国,CN,青海省,630000,西宁市,630100,15,0,15,0
25920,2020-03-12,中国,CN,青海省,630000,海东市,630200,0,0,0,0
25921,2020-03-12,中国,CN,青海省,630000,海北藏族自治州,632200,3,0,3,0
25922,2020-03-12,中国,CN,青海省,630000,黄南藏族自治州,632300,0,0,0,0
25923,2020-03-12,中国,CN,青海省,630000,海南藏族自治州,632500,0,0,0,0
25924,2020-03-12,中国,CN,青海省,630000,果洛藏族自治州,632600,0,0,0,0
25925,2020-03-12,中国,CN,青海省,630000,玉树藏族自治州,632700,0,0,0,0
25926,2020-03-12,中国,CN,青海省,630000,海西蒙古族藏族自治州,632800,0,0,0,0
25927,2020-03-12,中国,CN,宁夏回族自治区,640000,,,75,0,72,0
25928,2020-03-12,中国,CN,宁夏回族自治区,640000,宁东管委会,6400xz,1,0,1,0
25929,2020-03-12,中国,CN,宁夏回族自治区,640000,银川市,640100,36,0,34,0
25930,2020-03-12,中国,CN,宁夏回族自治区,640000,石嘴山市,640200,1,0,1,0
25931,2020-03-12,中国,CN,宁夏回族自治区,640000,吴忠市,640300,28,0,28,0
25932,2020-03-12,中国,CN,宁夏回族自治区,640000,固原市,640400,5,0,5,0
25933,2020-03-12,中国,CN,宁夏回族自治区,640000,中卫市,640500,4,0,3,0
25934,2020-03-12,中国,CN,新疆维吾尔自治区,650000,,,76,0,73,3
25935,2020-03-12,中国,CN,新疆维吾尔自治区,650000,第九师,6500x1,4,0,3,1
25936,2020-03-12,中国,CN,新疆维吾尔自治区,650000,第七师,6500x2,1,0,1,0
25937,2020-03-12,中国,CN,新疆维吾尔自治区,650000,乌鲁木齐市,650100,23,0,23,0
25938,2020-03-12,中国,CN,新疆维吾尔自治区,650000,克拉玛依市,650200,0,0,0,0
25939,2020-03-12,中国,CN,新疆维吾尔自治区,650000,吐鲁番市,650400,3,0,3,0
25940,2020-03-12,中国,CN,新疆维吾尔自治区,650000,哈密市,650500,0,0,0,0
25941,2020-03-12,中国,CN,新疆维吾尔自治区,650000,第十二师,650d84,3,0,3,0
25942,2020-03-12,中国,CN,新疆维吾尔自治区,650000,第四师,650ee6,10,0,9,1
25943,2020-03-12,中国,CN,新疆维吾尔自治区,650000,昌吉回族自治州,652300,4,0,4,0
25944,2020-03-12,中国,CN,新疆维吾尔自治区,650000,博尔塔拉蒙古自治州,652700,0,0,0,0
25945,2020-03-12,中国,CN,新疆维吾尔自治区,650000,巴音郭楞蒙古自治州,652800,3,0,3,0
25946,2020-03-12,中国,CN,新疆维吾尔自治区,650000,阿克苏地区,652900,1,0,1,0
25947,2020-03-12,中国,CN,新疆维吾尔自治区,650000,克孜勒苏柯尔克孜自治州,653000,0,0,0,0
25948,2020-03-12,中国,CN,新疆维吾尔自治区,650000,喀什地区,653100,0,0,0,0
25949,2020-03-12,中国,CN,新疆维吾尔自治区,650000,和田地区,653200,0,0,0,0
25950,2020-03-12,中国,CN,新疆维吾尔自治区,650000,伊犁哈萨克自治州,654000,18,0,18,0
25951,2020-03-12,中国,CN,新疆维吾尔自治区,650000,塔城地区,654200,0,0,0,0
25952,2020-03-12,中国,CN,新疆维吾尔自治区,650000,阿勒泰地区,654300,0,0,0,0
25953,2020-03-12,中国,CN,新疆维吾尔自治区,650000,石河子市,659001,4,0,3,1
25954,2020-03-12,中国,CN,新疆维吾尔自治区,650000,阿拉尔市,659002,0,0,0,0
25955,2020-03-12,中国,CN,新疆维吾尔自治区,650000,图木舒克市,659003,0,0,0,0
25956,2020-03-12,中国,CN,新疆维吾尔自治区,650000,五家渠市,659004,2,0,2,0
